!------------------------------------------------------------
!      2  FF.PIP00B
!#-----------------------------
! Step index:   0
! S-position:    0.000000
!         Z   Charge/Meter    CSR_Kick/m       I_CSR/m      S_Source
  0.0026445147  4.699755E-10  0.000000E+00 -0.000000E+00 -7.738851E+01
  0.0027993859  3.938276E-10  0.000000E+00 -0.000000E+00 -7.948090E+01
  0.0029542571  6.214791E-11  0.000000E+00 -0.000000E+00 -8.157330E+01
  0.0031091283  0.000000E+00  0.000000E+00 -0.000000E+00 -8.366569E+01
!#-----------------------------
! Step index:   4
! S-position:    0.040000
!         Z   Charge/Meter    CSR_Kick/m       I_CSR/m      S_Source
 -0.0029308475  0.000000E+00  0.000000E+00 -0.000000E+00 -2.052390E+00
 -0.0027759765  6.214797E-11  0.000000E+00 -0.000000E+00 -4.144780E+00
 -0.0026211055  5.083970E-10  0.000000E+00 -0.000000E+00 -6.237170E+00
 -0.0024662344  8.897545E-10  0.000000E+00 -0.000000E+00 -8.329560E+00
 -0.0023113634  1.396915E-09  0.000000E+00 -0.000000E+00 -1.042195E+01
 -0.0021564924  2.093159E-09  0.000000E+00 -0.000000E+00 -1.251434E+01
 -0.0020016214  3.116210E-09  0.000000E+00 -0.000000E+00 -1.460673E+01
 -0.0018467504  4.399201E-09  0.000000E+00 -0.000000E+00 -1.669912E+01
 -0.0016918793  5.811883E-09  0.000000E+00 -0.000000E+00 -1.879151E+01
 -0.0015370083  8.229439E-09  0.000000E+00 -0.000000E+00 -2.088390E+01
 -0.0013821373  1.061265E-08  0.000000E+00 -0.000000E+00 -2.297629E+01
 -0.0012272663  1.393211E-08  0.000000E+00 -0.000000E+00 -2.506868E+01
 -0.0010723953  1.695689E-08  0.000000E+00 -0.000000E+00 -2.716107E+01
 -0.0009175242  2.026910E-08  0.000000E+00 -0.000000E+00 -2.925346E+01
 -0.0007626532  2.397873E-08  0.000000E+00 -0.000000E+00 -3.134585E+01
 -0.0006077822  2.709443E-08  0.000000E+00 -0.000000E+00 -3.343824E+01
 -0.0004529112  2.990320E-08  0.000000E+00 -0.000000E+00 -3.553063E+01
 -0.0002980402  3.206847E-08  0.000000E+00 -0.000000E+00 -3.762302E+01
 -0.0001431691  3.339796E-08  0.000000E+00 -0.000000E+00 -3.971541E+01
  0.0000117019  3.373805E-08  0.000000E+00 -0.000000E+00 -4.180780E+01
  0.0001665729  3.324890E-08  0.000000E+00 -0.000000E+00 -4.390019E+01
  0.0003214439  3.159491E-08  0.000000E+00 -0.000000E+00 -4.599258E+01
  0.0004763149  2.945545E-08  0.000000E+00 -0.000000E+00 -4.808497E+01
  0.0006311860  2.640039E-08  0.000000E+00 -0.000000E+00 -5.017736E+01
  0.0007860570  2.305806E-08  0.000000E+00 -0.000000E+00 -5.226975E+01
  0.0009409280  1.987958E-08  0.000000E+00 -0.000000E+00 -5.436214E+01
  0.0010957990  1.631076E-08  0.000000E+00 -0.000000E+00 -5.645453E+01
  0.0012506700  1.323975E-08  0.000000E+00 -0.000000E+00 -5.854692E+01
  0.0014055411  1.001853E-08  0.000000E+00 -0.000000E+00 -6.063931E+01
  0.0015604121  7.822408E-09  0.000000E+00 -0.000000E+00 -6.273170E+01
  0.0017152831  5.782755E-09  0.000000E+00 -0.000000E+00 -6.482409E+01
  0.0018701541  4.125213E-09  0.000000E+00 -0.000000E+00 -6.691648E+01
  0.0020250251  2.858366E-09  0.000000E+00 -0.000000E+00 -6.900887E+01
  0.0021798962  1.939929E-09  0.000000E+00 -0.000000E+00 -7.110126E+01
  0.0023347672  1.252116E-09  0.000000E+00 -0.000000E+00 -7.319365E+01
  0.0024896382  8.161255E-10  0.000000E+00 -0.000000E+00 -7.528604E+01
  0.0026445092  4.699876E-10  0.000000E+00 -0.000000E+00 -7.737843E+01
  0.0027993802  3.938314E-10  0.000000E+00 -0.000000E+00 -7.947082E+01
  0.0029542513  6.214797E-11  0.000000E+00 -0.000000E+00 -8.156321E+01
  0.0031091223  0.000000E+00  0.000000E+00 -0.000000E+00 -8.365560E+01
!#-----------------------------
! Step index:   5
! S-position:    0.050000
!         Z   Charge/Meter    CSR_Kick/m       I_CSR/m      S_Source
 -0.0029308473  0.000000E+00  0.000000E+00 -0.000000E+00 -2.042388E+00
 -0.0027759764  6.214804E-11  0.000000E+00 -0.000000E+00 -4.134776E+00
 -0.0026211055  5.084010E-10  0.000000E+00 -0.000000E+00 -6.227164E+00
 -0.0024662347  8.897628E-10  0.000000E+00 -0.000000E+00 -8.319552E+00
 -0.0023113638  1.396922E-09  0.000000E+00 -0.000000E+00 -1.041194E+01
 -0.0021564930  2.093179E-09  0.000000E+00 -0.000000E+00 -1.250433E+01
 -0.0020016221  3.116215E-09  0.000000E+00 -0.000000E+00 -1.459672E+01
 -0.0018467512  4.399212E-09  0.000000E+00 -0.000000E+00 -1.668910E+01
 -0.0016918804  5.811850E-09  0.000000E+00 -0.000000E+00 -1.878149E+01
 -0.0015370095  8.229464E-09  0.000000E+00 -0.000000E+00 -2.087388E+01
 -0.0013821387  1.061272E-08  0.000000E+00 -0.000000E+00 -2.296627E+01
 -0.0012272678  1.393207E-08  0.000000E+00 -0.000000E+00 -2.505865E+01
